price,milage,model,make,transmission,fuel,Num_Cyl,year,body_style
13990,77140,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
24900,40427,Sienna,Toyota,Automatic,Gasoline,6,2013,Minivan
20637,30684,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
15999,19514,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
9995,41544,VersaNote,Nissan,Automatic,Gasoline,4,2016,Hatchback
30677,16947,Tundra,Toyota,Automatic,Gasoline,8,2016,Pickup
11000,14639,Versa,Nissan,Manual,Gasoline,4,2017,Sedan
20400,25333,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
16500,23809,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
11999,42454,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
7995,154370,Pilot,Honda,Automatic,Gasoline,6,2007,SUV
9995,107275,RAV4,Toyota,Automatic,Gasoline,4,2011,SUV
11387,5443,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
12979,33020,Altima,Nissan,Automatic,Gasoline,4,2014,Sedan
16000,40551,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
18700,43637,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
15899,26456,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
20459,20702,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
10999,68330,RAV4,Toyota,Automatic,Gasoline,4,2009,SUV
15000,31758,Sentra,Nissan,Manual,Gasoline,4,2017,Sedan
21952,19876,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
19998,21911,Frontier,Nissan,Automatic,Gasoline,6,2017,Pickup
6998,52342,Accord,Honda,Automatic,Gasoline,4,2006,Sedan
16495,15515,NV200,Nissan,Automatic,Gasoline,4,2017,Van
11995,22710,Civic,Honda,Automatic,Gasoline,4,2014,Coupe
15500,39159,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
12999,35255,Rogue,Nissan,Automatic,Gasoline,4,2013,SUV
8800,75950,Civic,Honda,Automatic,Gasoline,4,2009,Sedan
13650,24015,Fit,Honda,Automatic,Gasoline,4,2015,Hatchback
26999,8512,Tundra,Toyota,Automatic,Gasoline,8,2016,Pickup
12899,24051,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
15575,23774,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
14998,134536,Tacoma,Toyota,Automatic,Gasoline,4,2015,Pickup
24881,8863,PriusPrime,Toyota,Automatic,Hybrid,4,2017,Hatchback
14995,43732,Murano,Nissan,Automatic,Gasoline,6,2013,SUV
9995,84467,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
30347,23626,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
13900,82794,Highlander,Toyota,Automatic,Gasoline,6,2010,SUV
22607,22958,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
14999,64254,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
36295,28005,Pilot,Honda,Automatic,Gasoline,6,2016,SUV
10599,35896,Z,Nissan,Automatic,Gasoline,6,2005,Convertible
15250,48266,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
26400,24035,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
11495,86618,Venza,Toyota,Automatic,Gasoline,4,2010,Wagon
27988,34005,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
28995,15984,4Runner,Toyota,Automatic,Gasoline,6,2016,SUV
21900,29611,Venza,Toyota,Automatic,Gasoline,6,2015,Wagon
19990,38092,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
13980,69213,Priusv,Toyota,Automatic,Hybrid,4,2014,Wagon
17995,54212,Murano,Nissan,Automatic,Gasoline,6,2016,SUV
5994,113410,Sentra,Nissan,Automatic,Gasoline,4,2012,Sedan
8490,120138,Fit,Honda,Automatic,Gasoline,4,2015,Hatchback
17998,30176,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
22995,84311,4Runner,Toyota,Automatic,Gasoline,6,2013,SUV
14500,31680,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
15995,31658,Civic,Honda,Automatic,Gasoline,4,2016,Coupe
17999,56533,CR-V,Honda,Automatic,Gasoline,4,2014,SUV
16716,36293,Civic,Honda,Manual,Gasoline,4,2015,Coupe
21109,34450,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
32899,19437,Tundra,Toyota,Automatic,Gasoline,8,2015,Pickup
14995,31715,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
26393,34721,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
31991,36560,Highlander,Toyota,Automatic,Gasoline,6,2016,SUV
30995,44389,4Runner,Toyota,Automatic,Gasoline,6,2016,SUV
16188,31836,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
20860,33087,RAV4,Toyota,Automatic,Gasoline,4,2014,SUV
5995,83896,Sentra,Nissan,Manual,Gasoline,4,2010,Sedan
15888,49639,Accord,Honda,Automatic,Gasoline,4,2016,Sedan
14977,39345,Altima,Nissan,Automatic,Gasoline,6,2015,Sedan
12399,42337,Camry,Toyota,Automatic,Gasoline,4,2014,Sedan
5495,153219,Prius,Toyota,Automatic,Hybrid,4,2007,Hatchback
12200,40478,Civic,Honda,Automatic,Gasoline,4,2014,Sedan
5399,76205,Versa,Nissan,Manual,Gasoline,4,2012,Hatchback
16995,39791,Frontier,Nissan,Automatic,Gasoline,6,2014,Pickup
14777,28584,Camry,Toyota,Automatic,Gasoline,4,2016,Sedan
12900,40212,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
29995,27014,Tundra,Toyota,Automatic,Gasoline,8,2013,Pickup
20998,34153,Avalon,Toyota,Automatic,Gasoline,6,2015,Sedan
17998,44402,Tacoma,Toyota,Manual,Gasoline,4,2015,Pickup
16685,54585,Pilot,Honda,Automatic,Gasoline,6,2011,SUV
14644,42560,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
9495,126716,Odyssey,Honda,Automatic,Gasoline,6,2008,Minivan
18100,23180,Prius,Toyota,Automatic,Hybrid,4,2013,Hatchback
25995,19716,Odyssey,Honda,Automatic,Gasoline,6,2016,Minivan
12399,64841,Quest,Nissan,Automatic,Gasoline,6,2015,Minivan
5995,98125,Cube,Nissan,Automatic,Gasoline,4,2010,Wagon
11533,20843,Sentra,Nissan,Automatic,Gasoline,4,2015,Sedan
9899,39801,Sentra,Nissan,Automatic,Gasoline,4,2015,Sedan
7500,161140,Sequoia,Toyota,Automatic,Gasoline,8,2006,SUV
10500,86139,Prius,Toyota,Automatic,Hybrid,4,2013,Hatchback
15000,7054,Fit,Honda,Automatic,Gasoline,4,2017,Hatchback
16944,17617,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
14400,32883,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
21099,38549,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
8495,104104,Priusc,Toyota,Automatic,Hybrid,4,2014,Hatchback
11500,53585,Civic,Honda,Automatic,Gasoline,4,2012,Sedan
13511,36937,Juke,Nissan,Automatic,Gasoline,4,2013,SUV
25697,4581,RAV4,Toyota,Automatic,Gasoline,4,2017,SUV
3999,149383,Camry,Toyota,Automatic,Gasoline,4,2002,Sedan
16999,17834,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
29158,24591,Tacoma,Toyota,Automatic,Gasoline,6,2016,Pickup
17999,15000,Civic,Honda,Automatic,Gasoline,4,2017,Sedan
5999,128179,Highlander,Toyota,Automatic,Gasoline,6,2003,SUV
9995,43725,VersaNote,Nissan,Automatic,Gasoline,4,2016,Hatchback
16399,31019,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
11995,37170,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
7700,104109,Highlander,Toyota,Automatic,Gasoline,4,2006,SUV
30988,26887,Pilot,Honda,Automatic,Gasoline,6,2016,SUV
11661,38625,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
26486,22391,Accord,Honda,Automatic,Gasoline,6,2016,Sedan
12399,25461,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
7950,86726,Rogue,Nissan,Automatic,Gasoline,4,2011,SUV
18899,6349,Prius,Toyota,Automatic,Hybrid,4,2017,Hatchback
13995,52436,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
16688,6433,Civic,Honda,Automatic,Hybrid,4,2015,Sedan
18894,30776,Frontier,Nissan,Automatic,Gasoline,6,2016,Pickup
14313,17639,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
13998,51330,CR-V,Honda,Automatic,Gasoline,4,2013,SUV
5495,149020,Prius,Toyota,Automatic,Hybrid,4,2006,Hatchback
19900,4977,Civic,Honda,Manual,Gasoline,4,2017,Hatchback
7999,78839,Murano,Nissan,Automatic,Gasoline,6,2007,SUV
4799,146327,Civic,Honda,Automatic,Gasoline,4,2008,Coupe
14997,23940,Juke,Nissan,Automatic,Gasoline,4,2013,SUV
6950,151339,Murano,Nissan,Automatic,Gasoline,6,2009,SUV
9495,92591,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
15399,16381,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
7989,38747,Versa,Nissan,Automatic,Gasoline,4,2015,Sedan
8795,135905,Prius,Toyota,Automatic,Hybrid,4,2012,Hatchback
18488,52499,CR-V,Honda,Automatic,Gasoline,4,2016,SUV
26250,28744,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
8800,144725,Civic,Honda,Manual,Gasoline,4,2009,Sedan
11795,135611,Tacoma,Toyota,Automatic,Gasoline,6,2005,Pickup
12850,30000,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
9995,106753,Civic,Honda,Manual,Gasoline,4,2009,Coupe
27594,68496,Odyssey,Honda,Automatic,Gasoline,6,2016,Minivan
9994,37594,Sentra,Nissan,Automatic,Gasoline,4,2015,Sedan
6999,116622,Civic,Honda,Automatic,Gasoline,4,2009,Sedan
17988,18947,HR-V,Honda,Automatic,Gasoline,4,2016,SUV
16595,51321,Pathfinder,Nissan,Automatic,Gasoline,6,2014,SUV
17400,41441,PriusPlug-in,Toyota,Automatic,Hybrid,4,2015,Hatchback
21888,33913,RAV4,Toyota,Automatic,Gasoline,4,2016,SUV
12800,55374,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
16982,41485,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
13995,86656,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
6999,172000,RAV4,Toyota,Automatic,Gasoline,4,2009,SUV
18987,20912,HR-V,Honda,Automatic,Gasoline,4,2017,SUV
22981,51502,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
14490,14216,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
23679,62302,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
25757,26929,Odyssey,Honda,Automatic,Gasoline,6,2016,Minivan
7499,32615,VersaNote,Nissan,Automatic,Gasoline,4,2015,Hatchback
11495,6271,Versa,Nissan,Manual,Gasoline,4,2017,Sedan
23981,34485,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
10790,150462,Highlander,Toyota,Automatic,Hybrid,6,2008,SUV
35995,17708,Tundra,Toyota,Automatic,Gasoline,8,2015,Pickup
8950,151979,Highlander,Toyota,Automatic,Hybrid,6,2008,SUV
16995,15872,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
14588,39733,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
21999,14461,Accord,Honda,Automatic,Gasoline,6,2016,Sedan
8862,99958,Rogue,Nissan,Automatic,Gasoline,4,2011,SUV
22500,54423,Odyssey,Honda,Automatic,Gasoline,6,2016,Minivan
15980,43442,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
15400,35772,Civic,Honda,Automatic,Gasoline,4,2015,Coupe
20998,3462,RogueSport,Nissan,Automatic,Gasoline,4,2017,SUV
28500,22998,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
6799,90295,Prius,Toyota,Automatic,Hybrid,4,2007,Hatchback
9995,103183,Prius,Toyota,Automatic,Hybrid,4,2013,Hatchback
11000,68566,Pilot,Honda,Automatic,Gasoline,6,2007,SUV
7777,116414,Corolla,Toyota,Automatic,Gasoline,4,2010,Sedan
16732,22472,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
7999,110526,Camry,Toyota,Automatic,Gasoline,4,2010,Sedan
9995,70951,Civic,Honda,Automatic,Gasoline,4,2012,Sedan
18490,12626,Rogue,Nissan,Automatic,Gasoline,4,2017,SUV
24495,31599,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
17599,56650,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
20981,23352,RAV4,Toyota,Automatic,Gasoline,4,2016,SUV
12399,33758,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
12899,18575,Fit,Honda,Automatic,Gasoline,4,2015,Hatchback
15520,33925,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
11495,94992,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
15688,44000,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
17998,33801,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
16994,38468,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
13299,43252,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
15924,13488,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
16990,127029,Tundra,Toyota,Automatic,Gasoline,8,2007,Pickup
15889,22345,Camry,Toyota,Automatic,Gasoline,4,2016,Sedan
5900,67297,Camry,Toyota,Automatic,Gasoline,6,2003,Sedan
15500,25505,NV200,Nissan,Automatic,Gasoline,4,2016,Van
13990,42000,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
11500,87772,Accord,Honda,Automatic,Gasoline,4,2014,Sedan
12399,29439,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
8499,101445,Civic,Honda,Automatic,Gasoline,4,2012,Sedan
27895,17335,Pathfinder,Nissan,Automatic,Gasoline,6,2016,SUV
12995,46375,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
9311,46456,Versa,Nissan,Automatic,Gasoline,4,2016,Sedan
12499,39787,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
14488,5752,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
19000,52119,Highlander,Toyota,Automatic,Gasoline,6,2013,SUV
23997,36860,Highlander,Toyota,Automatic,Gasoline,4,2015,SUV
6995,118930,Camry,Toyota,Automatic,Gasoline,4,2009,Sedan
10864,46545,Accord,Honda,Automatic,Gasoline,4,2012,Coupe
9899,98175,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
4999,95209,Avalon,Toyota,Automatic,Gasoline,6,2003,Sedan
13892,30615,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
9495,38943,Civic,Honda,Manual,Gasoline,4,2008,Coupe
16998,31816,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
9399,34586,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
11935,84650,NV200,Nissan,Automatic,Gasoline,4,2015,Van
17777,39199,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
14899,24636,Quest,Nissan,Automatic,Gasoline,6,2015,Minivan
13995,61759,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
26925,29744,4Runner,Toyota,Automatic,Gasoline,6,2011,SUV
9995,22480,VersaNote,Nissan,Manual,Gasoline,4,2016,Hatchback
21888,17167,Frontier,Nissan,Automatic,Gasoline,6,2016,Pickup
23397,8653,Pathfinder,Nissan,Automatic,Gasoline,6,2017,SUV
29500,30795,4Runner,Toyota,Automatic,Gasoline,6,2013,SUV
11907,66288,Civic,Honda,Automatic,Gasoline,4,2012,Sedan
14988,35811,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
18599,26113,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
13999,29603,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
8495,79710,Civic,Honda,Automatic,Gasoline,4,2010,Sedan
6998,60975,Civic,Honda,Automatic,Gasoline,4,2009,Sedan
17500,35578,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
27995,16488,Odyssey,Honda,Automatic,Gasoline,6,2016,Minivan
6850,59241,Sentra,Nissan,Automatic,Gasoline,4,2011,Sedan
17498,8,Corolla,Toyota,Automatic,Gasoline,4,2018,Sedan
8950,145933,Pathfinder,Nissan,Automatic,Gasoline,6,2015,SUV
16451,36169,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
19399,8105,Civic,Honda,Automatic,Gasoline,4,2017,Sedan
7950,83915,CR-V,Honda,Automatic,Gasoline,4,2006,SUV
13899,35508,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
25888,5864,RAV4,Toyota,Automatic,Gasoline,4,2018,SUV
14995,95069,Highlander,Toyota,Automatic,Gasoline,6,2011,SUV
18300,23910,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
13999,31188,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
15317,49530,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
23716,25618,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
4495,135737,Civic,Honda,Automatic,Gasoline,4,2004,Sedan
5750,155237,Pilot,Honda,Automatic,Gasoline,6,2004,SUV
20995,28090,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
14416,23179,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
13444,27648,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
10500,67048,Altima,Nissan,Automatic,Gasoline,4,2014,Sedan
15978,28666,Priusc,Toyota,Automatic,Hybrid,4,2015,Hatchback
6999,104996,Civic,Honda,Automatic,Alternative,4,2011,Sedan
18765,7160,Civic,Honda,Automatic,Gasoline,4,2017,Sedan
15588,32031,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
26489,1121,PriusPrime,Toyota,Automatic,Hybrid,4,2017,Hatchback
6499,113390,Pilot,Honda,Automatic,Gasoline,6,2003,SUV
15900,39634,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
6500,167277,Accord,Honda,Automatic,Gasoline,4,2008,Sedan
5995,123375,Camry,Toyota,Automatic,Hybrid,4,2008,Sedan
11999,40123,Corolla,Toyota,Automatic,Gasoline,4,2015,Sedan
17295,20336,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
16977,18510,Camry,Toyota,Automatic,Gasoline,4,2017,Sedan
15295,52457,Priusv,Toyota,Automatic,Hybrid,4,2013,Wagon
14845,28552,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
16998,14013,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
13399,41896,Prius,Toyota,Automatic,Hybrid,4,2015,Hatchback
7495,141246,Sienna,Toyota,Automatic,Gasoline,6,2008,Minivan
8174,52755,Versa,Nissan,Automatic,Gasoline,4,2016,Sedan
8000,87312,Altima,Nissan,Automatic,Gasoline,4,2010,Sedan
27995,19145,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
14000,39032,Camry,Toyota,Automatic,Gasoline,4,2014,Sedan
9899,65302,CR-Z,Honda,Automatic,Hybrid,4,2015,Coupe
12888,59802,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
14895,20357,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
20481,25570,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
13901,23893,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
7500,175000,4Runner,Toyota,Automatic,Gasoline,6,2006,SUV
10648,95477,CR-V,Honda,Automatic,Gasoline,4,2010,SUV
24881,29011,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
18893,19708,CR-V,Honda,Automatic,Gasoline,4,2016,SUV
9399,48934,Civic,Honda,Automatic,Gasoline,4,2010,Sedan
20472,16538,Civic,Honda,Automatic,Gasoline,4,2016,Sedan
30992,15064,Tacoma,Toyota,Automatic,Gasoline,6,2016,Pickup
16224,26974,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
18495,81150,Odyssey,Honda,Automatic,Gasoline,6,2013,Minivan
15400,39227,Civic,Honda,Manual,Gasoline,4,2016,Sedan
10399,34664,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
8495,91003,Altima,Nissan,Automatic,Gasoline,4,2011,Sedan
10650,41900,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
14499,50447,Prius,Toyota,Automatic,Hybrid,4,2014,Hatchback
13999,68819,S2000,Honda,Manual,Gasoline,4,2002,Convertible
26491,32526,Highlander,Toyota,Automatic,Gasoline,6,2016,SUV
21977,51788,Murano,Nissan,Automatic,Gasoline,6,2015,SUV
22400,51314,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
23394,61549,Odyssey,Honda,Automatic,Gasoline,6,2014,Minivan
13399,19292,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
5300,106894,Civic,Honda,Automatic,Gasoline,4,2005,Sedan
8982,36890,VersaNote,Nissan,Automatic,Gasoline,4,2015,Hatchback
15450,25357,Corolla,Toyota,Automatic,Gasoline,4,2016,Sedan
4495,144858,Camry,Toyota,Automatic,Gasoline,4,2003,Sedan
33000,6202,Tacoma,Toyota,Automatic,Gasoline,6,2017,Pickup
11554,79620,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
19995,38516,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
12450,28886,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
29888,44513,4Runner,Toyota,Automatic,Gasoline,6,2016,SUV
8950,125898,Odyssey,Honda,Automatic,Gasoline,6,2008,Minivan
4995,99499,Versa,Nissan,Automatic,Gasoline,4,2008,Hatchback
10789,68826,Civic,Honda,Automatic,Gasoline,4,2014,Sedan
3999,103466,Sentra,Nissan,Automatic,Gasoline,4,2008,Sedan
21898,40113,Sienna,Toyota,Automatic,Gasoline,6,2013,Minivan
22888,45949,Pathfinder,Nissan,Automatic,Gasoline,6,2016,SUV
6995,92953,Altima,Nissan,Automatic,Gasoline,4,2008,Coupe
10987,106609,Civic,Honda,Automatic,Gasoline,4,2014,Sedan
8999,90184,Altima,Nissan,Automatic,Gasoline,4,2012,Coupe
9399,44941,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
30995,30546,Pilot,Honda,Automatic,Gasoline,6,2016,SUV
15589,20234,Corolla,Toyota,Manual,Gasoline,4,2016,Sedan
18484,64254,NV,Nissan,Automatic,Gasoline,6,2013,Van
12995,49464,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
6995,162662,Prius,Toyota,Automatic,Hybrid,4,2010,Hatchback
19999,94784,Tundra,Toyota,Automatic,Gasoline,8,2011,Pickup
30899,16603,Tundra,Toyota,Automatic,Gasoline,8,2016,Pickup
5999,149916,Altima,Nissan,Automatic,Gasoline,4,2011,Sedan
20984,20478,Titan,Nissan,Automatic,Gasoline,8,2014,Pickup
10986,40933,Altima,Nissan,Automatic,Gasoline,4,2015,Sedan
12399,33361,Camry,Toyota,Automatic,Gasoline,4,2014,Sedan
14999,7186,Corolla,Toyota,Automatic,Gasoline,4,2017,Sedan
19999,23310,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
13395,53498,Prius,Toyota,Automatic,Hybrid,4,2013,Hatchback
28995,11429,Ridgeline,Honda,Automatic,Gasoline,6,2017,Pickup
21000,47796,Pathfinder,Nissan,Automatic,Gasoline,6,2016,SUV
22399,31618,Pilot,Honda,Automatic,Gasoline,6,2015,SUV
25998,15087,Titan,Nissan,Automatic,Gasoline,8,2017,Pickup
9399,31585,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
30590,38308,Highlander,Toyota,Automatic,Gasoline,6,2015,SUV
7770,122000,Corolla,Toyota,Automatic,Gasoline,4,2013,Sedan
6000,144786,Altima,Nissan,Unspecified,Gasoline,4,2008,Coupe
5750,116122,Accord,Honda,Automatic,Gasoline,6,2005,Sedan
14650,31059,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
11990,2822,VersaNote,Nissan,Automatic,Gasoline,4,2017,Hatchback
19260,19816,RAV4,Toyota,Automatic,Gasoline,4,2015,SUV
33585,16044,Highlander,Toyota,Automatic,Gasoline,6,2016,SUV
29800,20932,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
21566,24007,Accord,Honda,Automatic,Gasoline,6,2015,Sedan
14999,57319,Murano,Nissan,Automatic,Gasoline,6,2012,SUV
19471,36502,Avalon,Toyota,Automatic,Gasoline,6,2013,Sedan
3999,185033,Prius,Toyota,Automatic,Hybrid,4,2007,Hatchback
22388,5525,RAV4,Toyota,Automatic,Gasoline,4,2017,SUV
11350,87439,CR-V,Honda,Automatic,Gasoline,4,2011,SUV
22910,55644,Sienna,Toyota,Automatic,Gasoline,6,2015,Minivan
12499,33706,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
13699,31127,Civic,Honda,Automatic,Gasoline,4,2014,Sedan
14699,38954,CR-V,Honda,Automatic,Gasoline,4,2013,SUV
15500,9230,Altima,Nissan,Automatic,Gasoline,4,2016,Sedan
8888,22345,Versa,Nissan,Automatic,Gasoline,4,2017,Sedan
24985,56748,Highlander,Toyota,Automatic,Gasoline,6,2014,SUV
16004,31466,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
11969,40204,Fit,Honda,Manual,Gasoline,4,2015,Hatchback
10578,28201,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
15488,90295,CR-V,Honda,Automatic,Gasoline,4,2013,SUV
26604,4144,Civic,Honda,Automatic,Gasoline,4,2018,Hatchback
17999,26806,RAV4,Toyota,Automatic,Gasoline,4,2016,SUV
13995,18882,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
15301,50682,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
11490,52212,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
24990,44680,Odyssey,Honda,Automatic,Gasoline,6,2015,Minivan
23995,8061,RAV4,Toyota,Automatic,Gasoline,4,2018,SUV
13499,34994,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
12999,30963,Civic,Honda,Automatic,Gasoline,4,2015,Sedan
12965,2146,Sentra,Nissan,Automatic,Gasoline,4,2017,Sedan
24861,18385,Maxima,Nissan,Automatic,Gasoline,6,2016,Sedan
16950,56035,Accord,Honda,Automatic,Gasoline,6,2014,Sedan
19690,3453,Civic,Honda,Automatic,Gasoline,4,2017,Coupe
12415,5586,Sentra,Nissan,Automatic,Gasoline,4,2016,Sedan
19750,64684,Odyssey,Honda,Automatic,Gasoline,6,2014,Minivan
15880,22280,Accord,Honda,Automatic,Gasoline,4,2013,Coupe
6999,169000,4Runner,Toyota,Automatic,Gasoline,6,2004,SUV
12488,32202,Civic,Honda,Automatic,Gasoline,4,2013,Sedan
16100,43059,Rogue,Nissan,Automatic,Gasoline,4,2016,SUV
19904,62255,CR-V,Honda,Automatic,Gasoline,4,2015,SUV
17490,10,Altima,Nissan,Automatic,Gasoline,4,2017,Sedan
18555,42507,Avalon,Toyota,Automatic,Gasoline,6,2014,Sedan
14998,39051,Camry,Toyota,Automatic,Gasoline,4,2015,Sedan
17795,24819,Sienna,Toyota,Automatic,Gasoline,6,2014,Minivan
4595,104634,Fit,Honda,Automatic,Gasoline,4,2008,Hatchback
18000,45447,Maxima,Nissan,Automatic,Gasoline,6,2017,Sedan
18392,29863,Accord,Honda,Automatic,Gasoline,4,2015,Sedan
16887,34249,Rogue,Nissan,Automatic,Gasoline,4,2015,SUV
8992,47190,Sentra,Nissan,Automatic,Gasoline,4,2014,Sedan
6980,114833,Camry,Toyota,Automatic,Gasoline,4,2009,Sedan
17973,112837,Odyssey,Honda,Automatic,Gasoline,6,2013,Minivan
